match_id,over,batter,batsman_runs,season
1359505,18,SM Curran,4,2023
1359505,19,Harpreet Brar,4,2023
1359505,0,RG Sharma,4,2023
1359505,1,RG Sharma,4,2023
1359505,3,C Green,4,2023
1359505,4,C Green,4,2023
1359505,5,C Green,4,2023
1359505,7,C Green,4,2023
1359505,8,RG Sharma,4,2023
1359505,9,RG Sharma,4,2023
1359505,10,SA Yadav,4,2023
1359505,11,SA Yadav,4,2023
1359505,11,SA Yadav,4,2023
1359505,11,SA Yadav,4,2023
1359505,13,SA Yadav,4,2023
1359505,14,SA Yadav,4,2023
1359505,14,C Green,4,2023
1359505,15,C Green,4,2023
1359505,16,SA Yadav,4,2023
1359506,1,F du Plessis,4,2023
1359506,1,F du Plessis,4,2023
1359506,2,GJ Maxwell,4,2023
1359506,2,GJ Maxwell,4,2023
1359506,3,F du Plessis,4,2023
1359506,4,GJ Maxwell,4,2023
1359506,4,GJ Maxwell,4,2023
1359506,5,GJ Maxwell,4,2023
1359506,9,F du Plessis,4,2023
1359506,9,F du Plessis,4,2023
1359506,11,F du Plessis,4,2023
1359506,11,F du Plessis,4,2023
1359506,13,F du Plessis,4,2023
1359506,13,GJ Maxwell,4,2023
1359506,14,MK Lomror,4,2023
1359506,17,KD Karthik,4,2023
1359506,19,KD Karthik,4,2023
1359506,19,DJ Willey,4,2023
1359506,1,YBK Jaiswal,4,2023
1359506,2,YBK Jaiswal,4,2023
1359506,2,YBK Jaiswal,4,2023
1359506,3,YBK Jaiswal,4,2023
1359506,4,D Padikkal,4,2023
1359506,4,D Padikkal,4,2023
1359506,4,D Padikkal,4,2023
1359506,5,D Padikkal,4,2023
1359506,7,YBK Jaiswal,4,2023
1359506,8,D Padikkal,4,2023
1359506,9,D Padikkal,4,2023
1359506,9,D Padikkal,4,2023
1359506,14,SV Samson,4,2023
1359506,15,SV Samson,4,2023
1359506,16,Dhruv Jurel,4,2023
1359506,16,Dhruv Jurel,4,2023
1359506,19,R Ashwin,4,2023
1359506,19,R Ashwin,4,2023
1359507,0,RD Gaikwad,4,2023
1359507,4,DP Conway,4,2023
1359507,4,DP Conway,4,2023
1359507,5,DP Conway,4,2023
1359507,6,RD Gaikwad,4,2023
1359507,7,AM Rahane,4,2023
1359507,10,DP Conway,4,2023
1359507,11,AM Rahane,4,2023
1359507,13,AM Rahane,4,2023
1359507,13,S Dube,4,2023
1359507,14,S Dube,4,2023
1359507,16,AM Rahane,4,2023
1359507,17,AM Rahane,4,2023
1359507,18,AM Rahane,4,2023
1359507,2,VR Iyer,4,2023
1359507,3,N Rana,4,2023
1359507,4,VR Iyer,4,2023
1359507,4,N Rana,4,2023
1359507,6,N Rana,4,2023
1359507,8,N Rana,4,2023
1359507,10,JJ Roy,4,2023
1359507,11,JJ Roy,4,2023
1359507,13,JJ Roy,4,2023
1359507,14,JJ Roy,4,2023
1359507,14,JJ Roy,4,2023
1359507,15,RK Singh,4,2023
1359507,15,RK Singh,4,2023
1359507,16,RK Singh,4,2023
1359508,1,MR Marsh,4,2023
1359508,1,MR Marsh,4,2023
1359508,1,MR Marsh,4,2023
1359508,1,MR Marsh,4,2023
1359508,3,DA Warner,4,2023
1359508,4,MR Marsh,4,2023
1359508,6,DA Warner,4,2023
1359508,7,Aman Hakim Khan,4,2023
1359508,11,MK Pandey,4,2023
1359508,13,MK Pandey,4,2023
1359508,14,AR Patel,4,2023
1359508,16,AR Patel,4,2023
1359508,16,AR Patel,4,2023
1359508,16,AR Patel,4,2023
1359508,19,Kuldeep Yadav,4,2023
1359508,0,MA Agarwal,4,2023
1359508,1,MA Agarwal,4,2023
1359508,2,MA Agarwal,4,2023
1359508,3,MA Agarwal,4,2023
1359508,4,MA Agarwal,4,2023
1359508,5,MA Agarwal,4,2023
1359508,10,MA Agarwal,4,2023
1359508,13,H Klaasen,4,2023
1359508,16,Washington Sundar,4,2023
1359508,17,H Klaasen,4,2023
1359508,17,H Klaasen,4,2023
1359508,17,Washington Sundar,4,2023
1359508,18,Washington Sundar,4,2023
1359509,1,Shubman Gill,4,2023
1359509,3,HH Pandya,4,2023
1359509,4,Shubman Gill,4,2023
1359509,5,Shubman Gill,4,2023
1359509,5,Shubman Gill,4,2023
1359509,8,Shubman Gill,4,2023
1359509,9,V Shankar,4,2023
1359509,9,Shubman Gill,4,2023
1359509,10,Shubman Gill,4,2023
1359509,11,DA Miller,4,2023
1359509,14,A Manohar,4,2023
1359509,14,A Manohar,4,2023
1359509,16,A Manohar,4,2023
1359509,16,DA Miller,4,2023
1359509,3,C Green,0,2023
1359509,4,Ishan Kishan,4,2023
1359509,11,SA Yadav,4,2023
1359509,11,SA Yadav,4,2023
1359509,12,N Wadhera,4,2023
1359509,12,SA Yadav,4,2023
1359509,13,PP Chawla,4,2023
1359509,14,N Wadhera,4,2023
1359509,16,N Wadhera,4,2023
1359510,0,JJ Roy,4,2023
1359510,0,JJ Roy,4,2023
1359510,1,N Jagadeesan,4,2023
1359510,2,JJ Roy,4,2023
1359510,3,N Jagadeesan,4,2023
1359510,3,N Jagadeesan,4,2023
1359510,4,JJ Roy,4,2023
1359510,8,N Jagadeesan,4,2023
1359510,11,VR Iyer,4,2023
1359510,11,VR Iyer,4,2023
1359510,13,N Rana,4,2023
1359510,15,VR Iyer,4,2023
1359510,16,N Rana,4,2023
1359510,16,N Rana,4,2023
1359510,18,RK Singh,4,2023
1359510,18,RK Singh,4,2023
1359510,0,V Kohli,4,2023
1359510,0,F du Plessis,4,2023
1359510,1,V Kohli,4,2023
1359510,3,V Kohli,4,2023
1359510,4,V Kohli,4,2023
1359510,4,V Kohli,4,2023
1359510,5,GJ Maxwell,4,2023
1359510,8,MK Lomror,4,2023
1359510,10,V Kohli,4,2023
1359510,12,SS Prabhudessai,4,2023
1359510,13,KD Karthik,4,2023
1359510,19,DJ Willey,4,2023
1359511,0,YBK Jaiswal,4,2023
1359511,0,YBK Jaiswal,4,2023
1359511,0,YBK Jaiswal,4,2023
1359511,1,JC Buttler,4,2023
1359511,1,JC Buttler,4,2023
1359511,2,YBK Jaiswal,4,2023
1359511,2,YBK Jaiswal,4,2023
1359511,2,YBK Jaiswal,4,2023
1359511,5,JC Buttler,4,2023
1359511,5,JC Buttler,4,2023
1359511,7,JC Buttler,0,2023
1359511,12,YBK Jaiswal,4,2023
1359511,12,SV Samson,4,2023
1359511,13,YBK Jaiswal,4,2023
1359511,15,Dhruv Jurel,4,2023
1359511,16,D Padikkal,4,2023
1359511,17,D Padikkal,4,2023
1359511,17,D Padikkal,4,2023
1359511,18,D Padikkal,4,2023
1359511,18,Dhruv Jurel,4,2023
1359511,19,Dhruv Jurel,4,2023
1359511,19,D Padikkal,4,2023
1359511,0,DP Conway,4,2023
1359511,3,RD Gaikwad,4,2023
1359511,4,RD Gaikwad,4,2023
1359511,5,RD Gaikwad,4,2023
1359511,6,RD Gaikwad,4,2023
1359511,7,RD Gaikwad,4,2023
1359511,12,MM Ali,4,2023
1359511,14,MM Ali,4,2023
1359511,16,S Dube,4,2023
1359511,16,S Dube,4,2023
1359511,17,RA Jadeja,4,2023
1359511,17,RA Jadeja,4,2023
1359511,18,RA Jadeja,4,2023
1359512,1,KR Mayers,4,2023
1359512,1,KR Mayers,4,2023
1359512,1,KR Mayers,4,2023
1359512,1,KR Mayers,4,2023
1359512,2,KL Rahul,4,2023
1359512,2,KR Mayers,4,2023
1359512,3,A Badoni,4,2023
1359512,4,KR Mayers,4,2023
1359512,5,KR Mayers,4,2023
1359512,6,A Badoni,4,2023
1359512,7,A Badoni,4,2023
1359512,7,MP Stoinis,4,2023
1359512,9,MP Stoinis,4,2023
1359512,9,MP Stoinis,4,2023
1359512,10,MP Stoinis,4,2023
1359512,13,N Pooran,4,2023
1359512,13,N Pooran,4,2023
1359512,13,N Pooran,4,2023
1359512,14,N Pooran,4,2023
1359512,15,MP Stoinis,0,2023
1359512,16,MP Stoinis,4,2023
1359512,16,N Pooran,4,2023
1359512,16,N Pooran,4,2023
1359512,17,N Pooran,4,2023
1359512,18,MP Stoinis,4,2023
1359512,18,DJ Hooda,4,2023
1359512,19,DJ Hooda,4,2023
1359512,19,KH Pandya,4,2023
1359512,1,P Simran Singh,4,2023
1359512,2,Atharva Taide,4,2023
1359512,2,Atharva Taide,4,2023
1359512,3,P Simran Singh,4,2023
1359512,4,Atharva Taide,4,2023
1359512,4,Atharva Taide,4,2023
1359512,4,Atharva Taide,4,2023
1359512,6,Sikandar Raza,4,2023
1359512,7,Sikandar Raza,4,2023
1359512,8,Atharva Taide,4,2023
1359512,9,Sikandar Raza,4,2023
1359512,10,Sikandar Raza,4,2023
1359512,11,Atharva Taide,4,2023
1359512,11,Atharva Taide,4,2023
1359512,12,LS Livingstone,4,2023
1359512,13,LS Livingstone,4,2023
1359512,15,SM Curran,4,2023
1359513,1,N Jagadeesan,4,2023
1359513,1,N Jagadeesan,4,2023
1359513,1,N Jagadeesan,4,2023
1359513,2,N Jagadeesan,4,2023
1359513,4,Rahmanullah Gurbaz,4,2023
1359513,5,Rahmanullah Gurbaz,4,2023
1359513,6,Rahmanullah Gurbaz,4,2023
1359513,7,Rahmanullah Gurbaz,4,2023
1359513,10,N Rana,4,2023
1359513,14,Rahmanullah Gurbaz,4,2023
1359513,17,AD Russell,4,2023
1359513,19,AD Russell,4,2023
1359513,1,Shubman Gill,4,2023
1359513,1,Shubman Gill,4,2023
1359513,2,Shubman Gill,4,2023
1359513,2,Shubman Gill,4,2023
1359513,2,Shubman Gill,4,2023
1359513,2,Shubman Gill,4,2023
1359513,3,WP Saha,4,2023
1359513,4,HH Pandya,4,2023
1359513,5,Shubman Gill,4,2023
1359513,6,Shubman Gill,0,2023
1359513,6,Shubman Gill,4,2023
1359513,8,HH Pandya,4,2023
1359513,11,DA Miller,4,2023
1359513,13,DA Miller,4,2023
1359513,14,V Shankar,4,2023
1359513,16,V Shankar,0,2023
1359513,17,V Shankar,4,2023
1359514,0,Abhishek Sharma,4,2023
1359514,0,Abhishek Sharma,4,2023
1359514,1,MA Agarwal,4,2023
1359514,1,Abhishek Sharma,4,2023
1359514,2,Abhishek Sharma,4,2023
1359514,3,Abhishek Sharma,4,2023
1359514,5,Abhishek Sharma,4,2023
1359514,5,Abhishek Sharma,4,2023
1359514,5,Abhishek Sharma,4,2023
1359514,5,Abhishek Sharma,4,2023
1359514,8,Abhishek Sharma,4,2023
1359514,10,Abhishek Sharma,4,2023
1359514,10,Abhishek Sharma,4,2023
1359514,10,H Klaasen,4,2023
1359514,14,Abdul Samad,4,2023
1359514,18,AJ Hosein,4,2023
1359514,19,H Klaasen,4,2023
1359514,0,PD Salt,4,2023
1359514,1,PD Salt,4,2023
1359514,2,PD Salt,4,2023
1359514,3,PD Salt,4,2023
1359514,5,PD Salt,4,2023
1359514,5,PD Salt,4,2023
1359514,6,PD Salt,4,2023
1359514,6,PD Salt,4,2023
1359514,8,MR Marsh,4,2023
1359514,9,PD Salt,4,2023
1359514,14,PK Garg,4,2023
1359514,16,SN Khan,4,2023
1359514,18,AR Patel,4,2023
1359514,19,RV Patel,4,2023
1359515,0,RD Gaikwad,4,2023
1359515,1,DP Conway,4,2023
1359515,1,DP Conway,4,2023
1359515,2,RD Gaikwad,4,2023
1359515,2,RD Gaikwad,4,2023
1359515,2,DP Conway,4,2023
1359515,5,DP Conway,4,2023
1359515,5,DP Conway,4,2023
1359515,5,RD Gaikwad,4,2023
1359515,7,DP Conway,4,2023
1359515,9,DP Conway,4,2023
1359515,9,DP Conway,4,2023
1359515,11,DP Conway,4,2023
1359515,12,DP Conway,4,2023
1359515,13,S Dube,4,2023
1359515,14,DP Conway,4,2023
1359515,14,MM Ali,4,2023
1359515,14,DP Conway,4,2023
1359515,15,MM Ali,4,2023
1359515,15,DP Conway,4,2023
1359515,16,DP Conway,4,2023
1359515,16,DP Conway,4,2023
1359515,18,DP Conway,4,2023
1359515,0,S Dhawan,4,2023
1359515,0,S Dhawan,4,2023
1359515,2,S Dhawan,4,2023
1359515,3,P Simran Singh,4,2023
1359515,3,P Simran Singh,4,2023
1359515,4,S Dhawan,4,2023
1359515,5,P Simran Singh,4,2023
1359515,6,P Simran Singh,4,2023
1359515,11,LS Livingstone,4,2023
1359515,14,SM Curran,4,2023
1359515,15,LS Livingstone,0,2023
1359515,17,JM Sharma,4,2023
1359515,18,JM Sharma,4,2023
1359515,18,Sikandar Raza,4,2023
1359516,2,YBK Jaiswal,4,2023
1359516,3,JC Buttler,4,2023
1359516,3,JC Buttler,0,2023
1359516,3,JC Buttler,4,2023
1359516,4,YBK Jaiswal,4,2023
1359516,4,YBK Jaiswal,4,2023
1359516,4,YBK Jaiswal,4,2023
1359516,4,YBK Jaiswal,4,2023
1359516,8,SV Samson,4,2023
1359516,9,YBK Jaiswal,4,2023
1359516,10,YBK Jaiswal,4,2023
1359516,11,YBK Jaiswal,4,2023
1359516,11,YBK Jaiswal,4,2023
1359516,12,YBK Jaiswal,4,2023
1359516,13,YBK Jaiswal,4,2023
1359516,17,YBK Jaiswal,4,2023
1359516,17,YBK Jaiswal,4,2023
1359516,17,YBK Jaiswal,4,2023
1359516,19,YBK Jaiswal,4,2023
1359516,19,YBK Jaiswal,4,2023
1359516,19,R Ashwin,4,2023
1359516,0,Ishan Kishan,4,2023
1359516,0,Ishan Kishan,4,2023
1359516,2,C Green,4,2023
1359516,2,C Green,4,2023
1359516,2,C Green,4,2023
1359516,5,Ishan Kishan,4,2023
1359516,5,C Green,4,2023
1359516,7,Ishan Kishan,4,2023
1359516,9,SA Yadav,4,2023
1359516,9,SA Yadav,4,2023
1359516,9,SA Yadav,4,2023
1359516,12,SA Yadav,4,2023
1359516,12,SA Yadav,4,2023
1359516,13,SA Yadav,4,2023
1359516,13,Tilak Varma,4,2023
1359516,14,SA Yadav,4,2023
1359516,16,Tilak Varma,4,2023
1359516,17,Tilak Varma,4,2023
1359516,17,TH David,4,2023
1359516,18,TH David,4,2023
1359517,0,V Kohli,4,2023
1359517,1,F du Plessis,4,2023
1359517,3,V Kohli,4,2023
1359517,7,V Kohli,4,2023
1359517,15,KD Karthik,4,2023
1359517,19,PWH de Silva,4,2023
1359517,2,KH Pandya,4,2023
1359517,2,KH Pandya,4,2023
1359517,2,KH Pandya,4,2023
1359517,8,K Gowtham,4,2023
1359517,16,A Mishra,4,2023
1359517,17,Naveen-ul-Haq,4,2023
1359517,18,Naveen-ul-Haq,4,2023
1359517,19,A Mishra,4,2023
1359518,1,RR Rossouw,4,2023
1359518,1,RR Rossouw,4,2023
1359518,5,Aman Hakim Khan,4,2023
1359518,6,AR Patel,4,2023
1359518,12,AR Patel,4,2023
1359518,15,Aman Hakim Khan,4,2023
1359518,16,RV Patel,4,2023
1359518,16,Aman Hakim Khan,4,2023
1359518,16,RV Patel,4,2023
1359518,1,Shubman Gill,4,2023
1359518,2,HH Pandya,4,2023
1359518,2,HH Pandya,4,2023
1359518,2,HH Pandya,4,2023
1359518,4,V Shankar,4,2023
1359518,5,HH Pandya,4,2023
1359518,13,HH Pandya,4,2023
1359518,14,HH Pandya,4,2023
1359518,15,HH Pandya,4,2023
1359519,0,KR Mayers,4,2023
1359519,2,KR Mayers,4,2023
1359519,4,M Vohra,4,2023
1359519,5,MP Stoinis,4,2023
1359519,16,A Badoni,4,2023
1359519,18,A Badoni,4,2023
1359520,0,S Dhawan,4,2023
1359520,1,P Simran Singh,4,2023
1359520,1,MW Short,4,2023
1359520,2,S Dhawan,4,2023
1359520,3,MW Short,4,2023
1359520,5,S Dhawan,4,2023
1359520,5,S Dhawan,4,2023
1359520,7,S Dhawan,4,2023
1359520,9,LS Livingstone,4,2023
1359520,10,LS Livingstone,4,2023
1359520,12,JM Sharma,4,2023
1359520,12,JM Sharma,4,2023
1359520,12,JM Sharma,4,2023
1359520,12,JM Sharma,0,2023
1359520,14,LS Livingstone,4,2023
1359520,14,LS Livingstone,4,2023
1359520,14,LS Livingstone,4,2023
1359520,15,LS Livingstone,4,2023
1359520,16,JM Sharma,4,2023
1359520,17,LS Livingstone,4,2023
1359520,17,JM Sharma,4,2023
1359520,0,C Green,0,2023
1359520,1,C Green,4,2023
1359520,1,Ishan Kishan,4,2023
1359520,1,Ishan Kishan,4,2023
1359520,3,C Green,4,2023
1359520,3,C Green,4,2023
1359520,4,C Green,4,2023
1359520,6,SA Yadav,4,2023
1359520,8,SA Yadav,4,2023
1359520,9,Ishan Kishan,4,2023
1359520,10,SA Yadav,4,2023
1359520,10,SA Yadav,4,2023
1359520,10,Ishan Kishan,4,2023
1359520,11,Ishan Kishan,4,2023
1359520,12,SA Yadav,4,2023
1359520,12,SA Yadav,4,2023
1359520,13,SA Yadav,4,2023
1359520,14,SA Yadav,4,2023
1359520,14,Ishan Kishan,4,2023
1359520,14,Ishan Kishan,4,2023
1359520,15,TH David,4,2023
1359520,16,Tilak Varma,4,2023
1359520,17,TH David,4,2023
1359520,18,TH David,4,2023
1359521,0,JJ Roy,4,2023
1359521,0,JJ Roy,4,2023
1359521,1,VR Iyer,4,2023
1359521,2,JJ Roy,4,2023
1359521,4,JJ Roy,4,2023
1359521,4,RK Singh,4,2023
1359521,5,N Rana,4,2023
1359521,8,RK Singh,4,2023
1359521,8,RK Singh,4,2023
1359521,9,N Rana,4,2023
1359521,12,RK Singh,4,2023
1359521,13,AD Russell,4,2023
1359521,15,SN Thakur,4,2023
1359521,18,AS Roy,4,2023
1359521,18,AS Roy,4,2023
1359521,0,Abhishek Sharma,4,2023
1359521,1,MA Agarwal,4,2023
1359521,3,RA Tripathi,4,2023
1359521,5,RA Tripathi,4,2023
1359521,6,H Klaasen,4,2023
1359521,11,AK Markram,4,2023
1359521,11,AK Markram,4,2023
1359521,13,AK Markram,4,2023
1359521,14,AK Markram,4,2023
1359521,14,Abdul Samad,4,2023
1359521,16,Abdul Samad,4,2023
1359521,18,B Kumar,4,2023
1359522,1,JC Buttler,4,2023
1359522,1,JC Buttler,4,2023
1359522,2,YBK Jaiswal,4,2023
1359522,3,SV Samson,4,2023
1359522,4,SV Samson,4,2023
1359522,6,SV Samson,4,2023
1359522,6,D Padikkal,4,2023
1359522,11,Dhruv Jurel,4,2023
1359522,13,TA Boult,4,2023
1359522,0,WP Saha,4,2023
1359522,0,WP Saha,4,2023
1359522,2,Shubman Gill,4,2023
1359522,3,WP Saha,4,2023
1359522,4,Shubman Gill,4,2023
1359522,4,WP Saha,4,2023
1359522,4,WP Saha,4,2023
1359522,5,Shubman Gill,4,2023
1359522,5,Shubman Gill,4,2023
1359522,6,Shubman Gill,4,2023
1359522,8,Shubman Gill,4,2023
1359522,10,HH Pandya,4,2023
1359522,11,HH Pandya,4,2023
1359522,12,HH Pandya,4,2023
1359523,0,Ishan Kishan,4,2023
1359523,0,C Green,4,2023
1359523,4,N Wadhera,4,2023
1359523,5,SA Yadav,4,2023
1359523,6,N Wadhera,4,2023
1359523,7,SA Yadav,4,2023
1359523,7,N Wadhera,4,2023
1359523,9,SA Yadav,4,2023
1359523,10,N Wadhera,4,2023
1359523,13,N Wadhera,4,2023
1359523,14,N Wadhera,0,2023
1359523,15,T Stubbs,4,2023
1359523,16,N Wadhera,4,2023
1359523,16,N Wadhera,4,2023
1359523,16,N Wadhera,4,2023
1359523,18,T Stubbs,4,2023
1359523,0,RD Gaikwad,4,2023
1359523,0,RD Gaikwad,4,2023
1359523,1,DP Conway,4,2023
1359523,2,RD Gaikwad,4,2023
1359523,2,RD Gaikwad,4,2023
1359523,3,DP Conway,4,2023
1359523,3,DP Conway,4,2023
1359523,6,AM Rahane,4,2023
1359523,7,DP Conway,4,2023
1359524,0,V Kohli,4,2023
1359524,1,V Kohli,4,2023
1359524,2,V Kohli,4,2023
1359524,4,F du Plessis,4,2023
1359524,4,F du Plessis,4,2023
1359524,4,F du Plessis,4,2023
1359524,5,F du Plessis,4,2023
1359524,7,V Kohli,4,2023
1359524,8,F du Plessis,4,2023
1359524,12,V Kohli,4,2023
1359524,13,MK Lomror,4,2023
1359524,15,MK Lomror,4,2023
1359524,16,MK Lomror,4,2023
1359524,16,MK Lomror,4,2023
1359524,17,MK Lomror,4,2023
1359524,18,MK Lomror,4,2023
1359524,0,DA Warner,4,2023
1359524,0,DA Warner,4,2023
1359524,1,PD Salt,4,2023
1359524,2,PD Salt,4,2023
1359524,3,DA Warner,4,2023
1359524,4,PD Salt,4,2023
1359524,5,MR Marsh,4,2023
1359524,6,PD Salt,4,2023
1359524,7,MR Marsh,4,2023
1359524,8,PD Salt,0,2023
1359524,8,PD Salt,4,2023
1359524,8,PD Salt,4,2023
1359524,9,PD Salt,4,2023
1359524,10,MR Marsh,4,2023
1359524,12,RR Rossouw,4,2023
1359524,15,PD Salt,4,2023
1359525,0,WP Saha,4,2023
1359525,0,WP Saha,4,2023
1359525,1,WP Saha,4,2023
1359525,2,WP Saha,4,2023
1359525,3,WP Saha,4,2023
1359525,3,WP Saha,4,2023
1359525,7,WP Saha,4,2023
1359525,7,WP Saha,4,2023
1359525,7,WP Saha,4,2023
1359525,11,WP Saha,4,2023
1359525,14,HH Pandya,4,2023
1359525,15,Shubman Gill,4,2023
1359525,16,Shubman Gill,4,2023
1359525,17,DA Miller,4,2023
1359525,19,DA Miller,4,2023
1359525,1,KR Mayers,4,2023
1359525,1,KR Mayers,4,2023
1359525,1,KR Mayers,4,2023
1359525,2,Q de Kock,4,2023
1359525,2,Q de Kock,4,2023
1359525,2,KR Mayers,4,2023
1359525,3,Q de Kock,4,2023
1359525,3,Q de Kock,4,2023
1359525,3,KR Mayers,4,2023
1359525,4,Q de Kock,4,2023
1359525,5,KR Mayers,4,2023
1359525,5,KR Mayers,4,2023
1359525,7,Q de Kock,4,2023
1359525,7,Q de Kock,4,2023
1359525,18,A Badoni,4,2023
1359525,19,Ravi Bishnoi,4,2023
1359526,0,YBK Jaiswal,4,2023
1359526,0,YBK Jaiswal,4,2023
1359526,1,JC Buttler,0,2023
1359526,1,JC Buttler,4,2023
1359526,2,JC Buttler,4,2023
1359526,3,YBK Jaiswal,4,2023
1359526,4,YBK Jaiswal,4,2023
1359526,4,YBK Jaiswal,4,2023
1359526,5,SV Samson,4,2023
1359526,6,SV Samson,4,2023
1359526,9,JC Buttler,4,2023
1359526,10,JC Buttler,4,2023
1359526,11,JC Buttler,4,2023
1359526,14,JC Buttler,4,2023
1359526,14,JC Buttler,4,2023
1359526,16,JC Buttler,4,2023
1359526,16,JC Buttler,4,2023
1359526,16,JC Buttler,4,2023
1359526,19,SV Samson,4,2023
1359526,19,SV Samson,4,2023
1359526,2,Abhishek Sharma,4,2023
1359526,2,Anmolpreet Singh,4,2023
1359526,3,Anmolpreet Singh,4,2023
1359526,4,Anmolpreet Singh,4,2023
1359526,4,Abhishek Sharma,4,2023
1359526,4,Abhishek Sharma,4,2023
1359526,5,Anmolpreet Singh,4,2023
1359526,7,Abhishek Sharma,4,2023
1359526,9,Abhishek Sharma,4,2023
1359526,10,RA Tripathi,4,2023
1359526,13,RA Tripathi,4,2023
1359526,14,H Klaasen,4,2023
1359526,15,H Klaasen,4,2023
1359526,16,AK Markram,4,2023
1359526,18,GD Phillips,4,2023
1359527,0,P Simran Singh,4,2023
1359527,0,P Simran Singh,4,2023
1359527,0,P Simran Singh,4,2023
1359527,1,S Dhawan,4,2023
1359527,1,S Dhawan,4,2023
1359527,2,S Dhawan,4,2023
1359527,4,LS Livingstone,4,2023
1359527,4,LS Livingstone,4,2023
1359527,4,S Dhawan,4,2023
1359527,5,S Dhawan,4,2023
1359527,6,S Dhawan,0,2023
1359527,7,S Dhawan,4,2023
1359527,10,S Dhawan,4,2023
1359527,11,S Dhawan,4,2023
1359527,11,S Dhawan,4,2023
1359527,14,R Dhawan,4,2023
1359527,18,Harpreet Brar,4,2023
1359527,18,M Shahrukh Khan,4,2023
1359527,18,Harpreet Brar,4,2023
1359527,19,M Shahrukh Khan,4,2023
1359527,19,M Shahrukh Khan,4,2023
1359527,1,JJ Roy,4,2023
1359527,2,JJ Roy,4,2023
1359527,2,JJ Roy,4,2023
1359527,3,Rahmanullah Gurbaz,4,2023
1359527,3,JJ Roy,4,2023
1359527,5,N Rana,4,2023
1359527,5,JJ Roy,4,2023
1359527,5,JJ Roy,4,2023
1359527,6,JJ Roy,4,2023
1359527,6,JJ Roy,4,2023
1359527,10,N Rana,4,2023
1359527,10,N Rana,4,2023
1359527,12,N Rana,4,2023
1359527,12,N Rana,4,2023
1359527,13,N Rana,4,2023
1359527,14,AD Russell,4,2023
1359527,16,AD Russell,4,2023
1359527,17,AD Russell,4,2023
1359527,17,RK Singh,4,2023
1359527,19,RK Singh,4,2023
1359528,1,F du Plessis,4,2023
1359528,1,F du Plessis,4,2023
1359528,2,Anuj Rawat,4,2023
1359528,2,GJ Maxwell,4,2023
1359528,3,F du Plessis,4,2023
1359528,3,F du Plessis,4,2023
1359528,4,GJ Maxwell,4,2023
1359528,4,GJ Maxwell,4,2023
1359528,5,GJ Maxwell,4,2023
1359528,5,GJ Maxwell,4,2023
1359528,9,GJ Maxwell,4,2023
1359528,10,F du Plessis,4,2023
1359528,11,GJ Maxwell,4,2023
1359528,12,GJ Maxwell,4,2023
1359528,14,KM Jadhav,4,2023
1359528,15,KD Karthik,4,2023
1359528,16,KD Karthik,4,2023
1359528,17,KD Karthik,4,2023
1359528,17,KD Karthik,4,2023
1359528,18,PWH de Silva,4,2023
1359528,18,PWH de Silva,4,2023
1359528,0,Ishan Kishan,4,2023
1359528,1,RG Sharma,4,2023
1359528,1,Ishan Kishan,4,2023
1359528,1,Ishan Kishan,4,2023
1359528,4,Ishan Kishan,4,2023
1359528,6,SA Yadav,4,2023
1359528,6,N Wadhera,4,2023
1359528,7,SA Yadav,4,2023
1359528,9,N Wadhera,4,2023
1359528,11,SA Yadav,4,2023
1359528,11,SA Yadav,4,2023
1359528,12,N Wadhera,4,2023
1359528,12,SA Yadav,4,2023
1359528,13,SA Yadav,4,2023
1359528,14,N Wadhera,4,2023
1359528,15,SA Yadav,4,2023
1359529,1,RD Gaikwad,4,2023
1359529,1,RD Gaikwad,4,2023
1359529,1,RD Gaikwad,4,2023
1359529,3,DP Conway,4,2023
1359529,4,AM Rahane,4,2023
1359529,4,AM Rahane,4,2023
1359529,5,RD Gaikwad,4,2023
1359529,13,AT Rayudu,4,2023
1359529,18,MS Dhoni,4,2023
1359529,19,RA Jadeja,4,2023
1359529,1,PD Salt,4,2023
1359529,2,MR Marsh,4,2023
1359529,4,RR Rossouw,4,2023
1359529,4,MK Pandey,4,2023
1359529,8,RR Rossouw,4,2023
1359529,15,AR Patel,4,2023
1359529,17,AR Patel,4,2023
1359529,17,Aman Hakim Khan,0,2023
1359529,19,Lalit Yadav,4,2023
1359529,19,Lalit Yadav,4,2023
1359529,19,Lalit Yadav,4,2023
1359530,0,JJ Roy,4,2023
1359530,1,Rahmanullah Gurbaz,4,2023
1359530,2,JJ Roy,4,2023
1359530,8,N Rana,4,2023
1359530,9,N Rana,4,2023
1359530,12,VR Iyer,4,2023
1359530,12,VR Iyer,4,2023
1359530,19,SP Narine,4,2023
1359530,0,YBK Jaiswal,4,2023
1359530,0,YBK Jaiswal,4,2023
1359530,0,YBK Jaiswal,4,2023
1359530,1,YBK Jaiswal,4,2023
1359530,2,YBK Jaiswal,4,2023
1359530,2,YBK Jaiswal,4,2023
1359530,2,YBK Jaiswal,4,2023
1359530,3,YBK Jaiswal,4,2023
1359530,4,YBK Jaiswal,4,2023
1359530,4,YBK Jaiswal,4,2023
1359530,5,SV Samson,4,2023
1359530,9,SV Samson,4,2023
1359530,11,YBK Jaiswal,4,2023
1359530,12,YBK Jaiswal,4,2023
1359530,13,YBK Jaiswal,4,2023
1359531,0,Ishan Kishan,4,2023
1359531,1,RG Sharma,4,2023
